,stationCode,station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical,ebike
0,16107,213688169,17,17,"[{'mechanical': 3}, {'ebike': 14}]",18,18,1,1,1,1669293398,3,14
1,31104,653222953,22,22,"[{'mechanical': 7}, {'ebike': 15}]",8,8,1,1,1,1669293460,7,15
2,11104,516709288,0,0,"[{'mechanical': 0}, {'ebike': 0}]",19,19,1,1,1,1669293739,0,0
3,9020,36255,2,2,"[{'mechanical': 0}, {'ebike': 2}]",17,17,1,1,1,1669293673,0,2
4,12109,37815204,2,2,"[{'mechanical': 1}, {'ebike': 1}]",27,27,1,1,1,1669293687,1,1
5,14111,251039991,3,3,"[{'mechanical': 2}, {'ebike': 1}]",20,20,1,1,1,1669293613,2,1
6,14014,85002689,6,6,"[{'mechanical': 0}, {'ebike': 6}]",54,54,1,1,1,1669293400,0,6
7,10013,123095125,6,6,"[{'mechanical': 3}, {'ebike': 3}]",49,49,1,1,1,1669293674,3,3
8,8026,120827885,6,6,"[{'mechanical': 5}, {'ebike': 1}]",2,2,1,1,1,1669293736,5,1
9,5001,100769544,12,12,"[{'mechanical': 9}, {'ebike': 3}]",33,33,1,1,1,1669293679,9,3
10,6003,37874517,12,12,"[{'mechanical': 9}, {'ebike': 3}]",9,9,1,1,1,1669293664,9,3
11,13007,66491398,2,2,"[{'mechanical': 2}, {'ebike': 0}]",46,46,1,1,1,1669293350,2,0
12,15202,16560752067,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,0,0,0,1661433064,0,0
13,5110,210403080,3,3,"[{'mechanical': 1}, {'ebike': 2}]",17,17,1,1,1,1669293687,1,2
14,6108,210561800,2,2,"[{'mechanical': 0}, {'ebike': 2}]",14,14,1,1,1,1669293709,0,2
15,33006,209063434,20,20,"[{'mechanical': 18}, {'ebike': 2}]",9,9,1,1,1,1669293697,18,2
16,42016,94555589,1,1,"[{'mechanical': 1}, {'ebike': 0}]",25,25,1,1,1,1669293740,1,0
17,41301,244498842,6,6,"[{'mechanical': 5}, {'ebike': 1}]",43,43,1,1,1,1669293264,5,1
18,6021,210405211,17,17,"[{'mechanical': 8}, {'ebike': 9}]",1,1,1,1,1,1669293740,8,9
19,21010,43195240,12,12,"[{'mechanical': 8}, {'ebike': 4}]",13,13,1,1,1,1669293707,8,4
20,25006,501862076,1,1,"[{'mechanical': 0}, {'ebike': 1}]",20,20,1,1,1,1669293556,0,1
21,17026,54000559,3,3,"[{'mechanical': 3}, {'ebike': 0}]",36,36,1,1,1,1669293575,3,0
22,17038,207633746,19,19,"[{'mechanical': 4}, {'ebike': 15}]",41,41,1,1,1,1669293643,4,15
23,7003,210566542,50,50,"[{'mechanical': 23}, {'ebike': 27}]",9,9,1,1,1,1669293736,23,27
24,7002,210565680,4,4,"[{'mechanical': 3}, {'ebike': 1}]",27,27,1,1,1,1669293736,3,1
25,17041,85043758,8,8,"[{'mechanical': 3}, {'ebike': 5}]",25,25,1,1,1,1669293596,3,5
26,7001,437597018,0,0,"[{'mechanical': 0}, {'ebike': 0}]",29,29,1,0,0,1664169999,0,0
27,5016,210397939,2,2,"[{'mechanical': 0}, {'ebike': 2}]",15,15,1,1,1,1669293321,0,2
28,11025,82405965,29,29,"[{'mechanical': 21}, {'ebike': 8}]",7,7,1,1,1,1669293726,21,8
29,15047,213682736,0,0,"[{'mechanical': 0}, {'ebike': 0}]",51,51,1,1,1,1669293593,0,0
30,13101,54000581,14,14,"[{'mechanical': 6}, {'ebike': 8}]",18,18,1,1,1,1669293672,6,8
31,14108,13105968,0,0,"[{'mechanical': 0}, {'ebike': 0}]",21,21,1,1,1,1669293699,0,0
32,31024,653208733,0,0,"[{'mechanical': 0}, {'ebike': 0}]",38,38,1,1,1,1669293258,0,0
33,15026,27415224,21,21,"[{'mechanical': 18}, {'ebike': 3}]",11,11,1,1,1,1669293699,18,3
34,47007,907054879,13,13,"[{'mechanical': 11}, {'ebike': 2}]",7,7,1,1,1,1669293641,11,2
35,17044,129094535,0,0,"[{'mechanical': 0}, {'ebike': 0}]",38,38,1,1,1,1669293567,0,0
36,19033,54000612,5,5,"[{'mechanical': 4}, {'ebike': 1}]",36,36,1,1,1,1669293741,4,1
37,17025,80101533,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,1,1,1,1669293568,0,0
38,8050,128986726,28,28,"[{'mechanical': 13}, {'ebike': 15}]",2,2,1,1,1,1669293607,13,15
39,20143,599135701,0,0,"[{'mechanical': 0}, {'ebike': 0}]",42,42,1,1,1,1669293718,0,0
40,43002,102747146,18,18,"[{'mechanical': 0}, {'ebike': 18}]",8,8,1,1,1,1669293695,0,18
41,16138,2515403527,9,9,"[{'mechanical': 8}, {'ebike': 1}]",21,21,1,1,1,1669293684,8,1
42,21216,653132534,3,3,"[{'mechanical': 1}, {'ebike': 2}]",22,22,1,1,1,1669293540,1,2
43,15068,506455295,7,7,"[{'mechanical': 6}, {'ebike': 1}]",7,7,1,1,1,1669293556,6,1
44,22207,1057149522,6,6,"[{'mechanical': 4}, {'ebike': 2}]",16,16,1,1,1,1669293160,4,2
45,7004,210567545,10,10,"[{'mechanical': 10}, {'ebike': 0}]",8,8,1,1,1,1669293560,10,0
46,13030,2515085147,3,3,"[{'mechanical': 1}, {'ebike': 2}]",18,18,1,1,1,1669293196,1,2
47,92002,653197324,21,21,"[{'mechanical': 7}, {'ebike': 14}]",2,2,1,1,1,1669293585,7,14
48,6029,210408693,25,25,"[{'mechanical': 8}, {'ebike': 17}]",0,0,1,1,1,1669293674,8,17
49,19027,42950839,1,1,"[{'mechanical': 0}, {'ebike': 1}]",15,15,1,1,1,1669293735,0,1
50,31028,14813797734,0,0,"[{'mechanical': 0}, {'ebike': 0}]",28,28,1,1,1,1669293709,0,0
51,17048,88230992,0,0,"[{'mechanical': 0}, {'ebike': 0}]",29,29,1,1,1,1669293627,0,0
52,44017,499303158,26,26,"[{'mechanical': 18}, {'ebike': 8}]",3,3,1,1,1,1669293730,18,8
53,16118,27415302,17,17,"[{'mechanical': 14}, {'ebike': 3}]",7,7,1,1,1,1669293702,14,3
54,2017,27414512,17,17,"[{'mechanical': 6}, {'ebike': 11}]",22,22,1,1,1,1669293666,6,11
55,9008,210580039,0,0,"[{'mechanical': 0}, {'ebike': 0}]",16,16,1,1,1,1669293713,0,0
56,8103,49474389,14,14,"[{'mechanical': 10}, {'ebike': 4}]",9,9,1,1,1,1669293600,10,4
57,8048,128940135,18,18,"[{'mechanical': 5}, {'ebike': 13}]",1,1,1,1,1,1669293658,5,13
58,14013,35149611,0,0,"[{'mechanical': 0}, {'ebike': 0}]",13,13,1,1,1,1669293468,0,0
59,13118,1057296253,25,25,"[{'mechanical': 14}, {'ebike': 11}]",38,38,1,1,1,1669293714,14,11
60,7011,210570888,19,19,"[{'mechanical': 17}, {'ebike': 2}]",2,2,1,1,1,1669293739,17,2
61,18111,129107656,1,1,"[{'mechanical': 0}, {'ebike': 1}]",23,23,1,1,1,1669293505,0,1
62,9002,210574471,5,5,"[{'mechanical': 2}, {'ebike': 3}]",8,8,1,1,1,1669293568,2,3
63,48003,1057228658,2,2,"[{'mechanical': 0}, {'ebike': 2}]",20,20,1,1,1,1669293303,0,2
64,16110,230873471,6,6,"[{'mechanical': 2}, {'ebike': 4}]",15,15,1,1,1,1669293346,2,4
65,18134,507934805,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293145,0,0
66,14002,205047993,5,5,"[{'mechanical': 1}, {'ebike': 4}]",41,41,1,1,1,1669293315,1,4
67,9014,39799329,28,28,"[{'mechanical': 22}, {'ebike': 6}]",4,4,1,1,1,1669293742,22,6
68,43009,129164969,3,3,"[{'mechanical': 0}, {'ebike': 3}]",46,46,1,1,1,1669293636,0,3
69,8053,128989986,24,24,"[{'mechanical': 11}, {'ebike': 13}]",4,4,1,1,1,1669293685,11,13
70,9001,129004826,4,4,"[{'mechanical': 1}, {'ebike': 3}]",12,12,1,1,1,1669293716,1,3
71,17032,518825709,3,3,"[{'mechanical': 1}, {'ebike': 2}]",18,18,1,1,1,1669293634,1,2
72,8016,128930462,25,25,"[{'mechanical': 17}, {'ebike': 8}]",1,1,1,1,1,1669293738,17,8
73,10162,911767210,2,2,"[{'mechanical': 2}, {'ebike': 0}]",19,19,1,1,1,1669293742,2,0
74,10115,54000565,3,3,"[{'mechanical': 1}, {'ebike': 2}]",23,23,1,1,1,1669293540,1,2
75,10029,210586093,0,0,"[{'mechanical': 0}, {'ebike': 0}]",21,21,1,1,1,1669293253,0,0
76,5005,7254,10,10,"[{'mechanical': 2}, {'ebike': 8}]",13,13,1,1,1,1669293713,2,8
77,10161,369644630,0,0,"[{'mechanical': 0}, {'ebike': 0}]",31,31,1,1,1,1669293677,0,0
78,41303,214114469,31,31,"[{'mechanical': 26}, {'ebike': 5}]",1,1,1,1,1,1669293657,26,5
79,12031,55927887,33,33,"[{'mechanical': 27}, {'ebike': 6}]",0,0,1,1,1,1669293719,27,6
80,7018,128887067,10,10,"[{'mechanical': 9}, {'ebike': 1}]",8,8,1,1,1,1669293742,9,1
81,5022,72765603,2,2,"[{'mechanical': 2}, {'ebike': 0}]",18,18,1,1,1,1669293473,2,0
82,9106,210582921,10,10,"[{'mechanical': 2}, {'ebike': 8}]",3,3,1,1,1,1669293452,2,8
83,21328,16659953198,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1669293511,0,0
84,8201,16659964929,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1642235570,0,0
85,17040,43255030,21,21,"[{'mechanical': 11}, {'ebike': 10}]",26,26,1,1,1,1669293728,11,10
86,9038,129025451,3,3,"[{'mechanical': 1}, {'ebike': 2}]",23,23,1,1,1,1669293612,1,2
87,8009,128920403,13,13,"[{'mechanical': 9}, {'ebike': 4}]",13,13,1,1,1,1669293683,9,4
88,1001,323616530,13,13,"[{'mechanical': 9}, {'ebike': 4}]",0,0,1,1,1,1669293547,9,4
89,19105,208795867,2,2,"[{'mechanical': 0}, {'ebike': 2}]",15,15,1,1,1,1669293299,0,2
90,31103,1062192012,33,33,"[{'mechanical': 18}, {'ebike': 15}]",0,0,1,1,1,1669293725,18,15
91,6001,6296,16,16,"[{'mechanical': 5}, {'ebike': 11}]",1,1,1,1,1,1669293661,5,11
92,17008,521393180,5,5,"[{'mechanical': 3}, {'ebike': 2}]",16,16,1,1,1,1669293479,3,2
93,15112,576188379,2,2,"[{'mechanical': 0}, {'ebike': 2}]",21,21,1,1,1,1669293730,0,2
94,7025,128915891,13,13,"[{'mechanical': 8}, {'ebike': 5}]",20,20,1,1,1,1669293704,8,5
95,5020,128882438,39,39,"[{'mechanical': 29}, {'ebike': 10}]",0,0,1,1,1,1669293647,29,10
96,22409,457813746,2,2,"[{'mechanical': 1}, {'ebike': 1}]",13,13,1,1,1,1669293685,1,1
97,31706,82567101,0,0,"[{'mechanical': 0}, {'ebike': 0}]",3,3,1,0,0,1668588838,0,0
98,19015,50191171,2,2,"[{'mechanical': 1}, {'ebike': 1}]",20,20,1,1,1,1669293156,1,1
99,9022,129014600,32,32,"[{'mechanical': 31}, {'ebike': 1}]",1,1,1,1,1,1669293529,31,1
100,26003,3906153622,4,4,"[{'mechanical': 1}, {'ebike': 3}]",12,12,1,1,1,1669293694,1,3
101,17004,129087587,1,1,"[{'mechanical': 0}, {'ebike': 1}]",38,38,1,1,1,1669293644,0,1
102,19003,213693511,1,1,"[{'mechanical': 1}, {'ebike': 0}]",21,21,1,1,1,1669293686,1,0
103,8036,82379648,16,16,"[{'mechanical': 2}, {'ebike': 14}]",16,16,1,1,1,1669293557,2,14
104,12151,66491397,36,36,"[{'mechanical': 30}, {'ebike': 6}]",21,21,1,1,1,1669293715,30,6
105,31024_relais,907081682,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,1,1,1,1669293716,0,0
106,18107,230877798,1,1,"[{'mechanical': 0}, {'ebike': 1}]",32,32,1,1,1,1669293300,0,1
107,92007,2515995748,12,12,"[{'mechanical': 0}, {'ebike': 12}]",10,10,1,1,1,1669293544,0,12
108,16026,27363162,14,14,"[{'mechanical': 2}, {'ebike': 12}]",9,9,1,1,1,1669293435,2,12
109,9028,129021753,1,1,"[{'mechanical': 0}, {'ebike': 1}]",16,16,1,1,1,1669293581,0,1
110,10107,210740080,1,1,"[{'mechanical': 0}, {'ebike': 1}]",46,46,1,1,1,1669293428,0,1
111,17043,80216231,10,10,"[{'mechanical': 9}, {'ebike': 1}]",29,29,1,1,1,1669293590,9,1
112,19026,336511521,0,0,"[{'mechanical': 0}, {'ebike': 0}]",16,16,1,1,1,1669293698,0,0
113,11002,129043651,20,20,"[{'mechanical': 14}, {'ebike': 6}]",1,1,1,1,1,1669293715,14,6
114,16039,82562556,32,32,"[{'mechanical': 30}, {'ebike': 2}]",14,14,1,1,1,1669293617,30,2
115,11023,129048000,0,0,"[{'mechanical': 0}, {'ebike': 0}]",45,45,1,1,1,1669293671,0,0
116,45003,1062250686,12,12,"[{'mechanical': 2}, {'ebike': 10}]",24,24,1,1,1,1669293297,2,10
117,31009,261987383,2,2,"[{'mechanical': 0}, {'ebike': 2}]",23,23,1,1,1,1669293645,0,2
118,11047,813544903,3,3,"[{'mechanical': 3}, {'ebike': 0}]",25,25,1,1,1,1669293736,3,0
119,17030,126050442,5,5,"[{'mechanical': 4}, {'ebike': 1}]",17,17,1,1,1,1669293704,4,1
120,12111,27363489,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,1,1,1,1669293609,0,0
121,8034,39296638,24,24,"[{'mechanical': 18}, {'ebike': 6}]",10,10,1,1,1,1669293730,18,6
122,19043,205938683,5,5,"[{'mechanical': 2}, {'ebike': 3}]",46,46,1,1,1,1669293660,2,3
123,5032,210399835,23,23,"[{'mechanical': 4}, {'ebike': 19}]",14,14,1,1,1,1669293695,4,19
124,14020,1057324291,1,1,"[{'mechanical': 0}, {'ebike': 1}]",57,57,1,1,1,1669293626,0,1
125,20042,102324803,3,3,"[{'mechanical': 0}, {'ebike': 3}]",37,37,1,1,1,1669293618,0,3
126,15067,101763163,10,10,"[{'mechanical': 7}, {'ebike': 3}]",2,2,1,1,1,1669293482,7,3
127,43401,653133605,33,33,"[{'mechanical': 30}, {'ebike': 3}]",11,11,1,1,1,1669293713,30,3
128,26002,3906094706,26,26,"[{'mechanical': 15}, {'ebike': 11}]",4,4,1,1,1,1669293470,15,11
129,6006,27414578,9,9,"[{'mechanical': 7}, {'ebike': 2}]",9,9,1,1,1,1669293722,7,2
130,11027,54000569,2,2,"[{'mechanical': 0}, {'ebike': 2}]",33,33,1,1,1,1669293465,0,2
131,12128,508042092,12,12,"[{'mechanical': 7}, {'ebike': 5}]",22,22,1,1,1,1669293445,7,5
132,8010,42603855,10,10,"[{'mechanical': 8}, {'ebike': 2}]",5,5,1,1,1,1669293709,8,2
133,31022,818302209,18,18,"[{'mechanical': 14}, {'ebike': 4}]",34,34,1,1,1,1669293739,14,4
134,19101,13718041,2,2,"[{'mechanical': 1}, {'ebike': 1}]",20,20,1,1,1,1669293556,1,1
135,14003,265464297,1,1,"[{'mechanical': 1}, {'ebike': 0}]",49,49,1,1,1,1669293691,1,0
136,46002,1057392676,17,17,"[{'mechanical': 12}, {'ebike': 5}]",15,15,1,1,1,1669293704,12,5
137,18003,102309973,3,3,"[{'mechanical': 1}, {'ebike': 2}]",38,38,1,1,1,1669293401,1,2
138,11113,532054446,1,1,"[{'mechanical': 1}, {'ebike': 0}]",51,51,1,1,1,1669293411,1,0
139,10016,129034587,0,0,"[{'mechanical': 0}, {'ebike': 0}]",16,16,1,1,1,1669293675,0,0
140,41302,314829539,16,16,"[{'mechanical': 10}, {'ebike': 6}]",33,33,1,1,1,1669293378,10,6
141,21212,586539770,1,1,"[{'mechanical': 0}, {'ebike': 1}]",21,21,1,1,1,1669293633,0,1
142,42706,3906335682,3,3,"[{'mechanical': 0}, {'ebike': 3}]",21,21,1,1,1,1669293575,0,3
143,33017,583539396,8,8,"[{'mechanical': 4}, {'ebike': 4}]",18,18,1,1,1,1669293473,4,4
144,15042,101753100,16,16,"[{'mechanical': 12}, {'ebike': 4}]",0,0,1,1,1,1669293712,12,4
145,20112,27415466,1,1,"[{'mechanical': 0}, {'ebike': 1}]",21,21,1,1,1,1669293626,0,1
146,19044,52393,7,7,"[{'mechanical': 4}, {'ebike': 3}]",42,42,1,1,1,1669293551,4,3
147,18011,81081358,6,6,"[{'mechanical': 3}, {'ebike': 3}]",31,31,1,1,1,1669293609,3,3
148,43008,66491385,4,4,"[{'mechanical': 0}, {'ebike': 4}]",20,20,1,1,1,1669293382,0,4
149,33102,209057581,2,2,"[{'mechanical': 0}, {'ebike': 2}]",15,15,1,1,1,1669293423,0,2
150,8045,66491389,51,51,"[{'mechanical': 37}, {'ebike': 14}]",2,2,1,1,1,1669293670,37,14
151,13001,210749865,14,14,"[{'mechanical': 8}, {'ebike': 6}]",3,3,1,1,1,1669293668,8,6
152,15104,535500589,54,54,"[{'mechanical': 40}, {'ebike': 14}]",7,7,1,1,1,1669293694,40,14
153,44006,597245295,6,6,"[{'mechanical': 2}, {'ebike': 4}]",28,28,1,1,1,1669293717,2,4
154,15105,213684314,3,3,"[{'mechanical': 2}, {'ebike': 1}]",22,22,1,1,1,1669293619,2,1
155,19120,235513935,0,0,"[{'mechanical': 0}, {'ebike': 0}]",25,25,1,1,1,1669293323,0,0
156,5004,27206194,10,10,"[{'mechanical': 2}, {'ebike': 8}]",7,7,1,1,1,1669293627,2,8
157,19103,102323152,3,3,"[{'mechanical': 0}, {'ebike': 3}]",16,16,1,1,1,1669293621,0,3
158,14138,828134511,8,8,"[{'mechanical': 0}, {'ebike': 8}]",23,23,1,1,1,1669293639,0,8
159,12114,129060764,2,2,"[{'mechanical': 1}, {'ebike': 1}]",26,26,1,1,1,1669293680,1,1
160,46003,586649404,14,14,"[{'mechanical': 13}, {'ebike': 1}]",11,11,1,1,1,1669293294,13,1
161,41209,596813170,1,1,"[{'mechanical': 0}, {'ebike': 1}]",13,13,1,1,1,1669293175,0,1
162,21312,596872103,6,6,"[{'mechanical': 0}, {'ebike': 6}]",23,23,1,1,1,1669293736,0,6
163,10024,271426439,0,0,"[{'mechanical': 0}, {'ebike': 0}]",18,18,1,1,1,1669293706,0,0
164,8002,394404659,22,22,"[{'mechanical': 9}, {'ebike': 13}]",18,18,1,1,1,1669293702,9,13
165,18031,27363187,3,3,"[{'mechanical': 1}, {'ebike': 2}]",40,40,1,1,1,1669293542,1,2
166,18028,76199461,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1669293680,0,1
167,42014,230952057,22,22,"[{'mechanical': 17}, {'ebike': 5}]",9,9,1,1,1,1669293666,17,5
168,5018,37815993,11,11,"[{'mechanical': 8}, {'ebike': 3}]",25,25,1,1,1,1669293696,8,3
169,8017,88140066,44,44,"[{'mechanical': 22}, {'ebike': 22}]",20,20,1,1,1,1669293709,22,22
170,15054,213683101,4,4,"[{'mechanical': 1}, {'ebike': 3}]",15,15,1,1,1,1669293644,1,3
171,15106,213684750,8,8,"[{'mechanical': 5}, {'ebike': 3}]",27,27,1,1,1,1669293701,5,3
172,14008,129067920,2,2,"[{'mechanical': 1}, {'ebike': 1}]",36,36,1,1,1,1669293613,1,1
173,5124,2515049357,17,17,"[{'mechanical': 3}, {'ebike': 14}]",3,3,1,1,1,1669293697,3,14
174,14106,27364743,0,0,"[{'mechanical': 0}, {'ebike': 0}]",21,21,1,1,1,1669293422,0,0
175,18046,102314792,2,2,"[{'mechanical': 0}, {'ebike': 2}]",28,28,1,1,1,1669293554,0,2
176,22406,35447568,0,0,"[{'mechanical': 0}, {'ebike': 0}]",23,23,1,1,1,1669293370,0,0
177,10042,129038848,7,7,"[{'mechanical': 5}, {'ebike': 2}]",6,6,1,1,1,1669293685,5,2
178,35002,27415736,8,8,"[{'mechanical': 3}, {'ebike': 5}]",20,20,1,1,1,1669293665,3,5
179,31102,583178525,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293577,0,0
180,2111,2514995690,29,29,"[{'mechanical': 12}, {'ebike': 17}]",1,1,1,1,1,1669293661,12,17
181,8054,82387816,28,28,"[{'mechanical': 16}, {'ebike': 12}]",4,4,1,1,1,1669293742,16,12
182,15109,213685090,3,3,"[{'mechanical': 2}, {'ebike': 1}]",26,26,1,1,1,1669293736,2,1
183,21209,301841024,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1669293592,0,1
184,18022,66491402,0,0,"[{'mechanical': 0}, {'ebike': 0}]",34,34,1,1,1,1669293236,0,0
185,14012,213679512,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293416,0,0
186,35010,588452142,3,3,"[{'mechanical': 1}, {'ebike': 2}]",20,20,1,1,1,1669293670,1,2
187,21005,85147829,18,18,"[{'mechanical': 11}, {'ebike': 7}]",5,5,1,1,1,1669293723,11,7
188,14124,213681356,1,1,"[{'mechanical': 0}, {'ebike': 1}]",21,21,1,1,1,1669293395,0,1
189,15133,2515351285,1,1,"[{'mechanical': 1}, {'ebike': 0}]",26,26,1,1,1,1669293736,1,0
190,15110,213685514,20,20,"[{'mechanical': 18}, {'ebike': 2}]",4,4,1,1,1,1669293578,18,2
191,21006,102329800,6,6,"[{'mechanical': 5}, {'ebike': 1}]",20,20,1,1,1,1669293427,5,1
192,20131,54000625,1,1,"[{'mechanical': 0}, {'ebike': 1}]",32,32,1,1,1,1669293700,0,1
193,44013,572566600,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1669293484,0,1
194,31008,213911772,0,0,"[{'mechanical': 0}, {'ebike': 0}]",55,55,1,1,1,1669293733,0,0
195,21015,129132870,15,15,"[{'mechanical': 11}, {'ebike': 4}]",7,7,1,1,1,1669293635,11,4
196,44003,620403530,14,14,"[{'mechanical': 12}, {'ebike': 2}]",5,5,1,1,1,1669293699,12,2
197,15034,66491378,1,1,"[{'mechanical': 1}, {'ebike': 0}]",50,50,1,1,1,1669293668,1,0
198,41404,631773910,19,19,"[{'mechanical': 15}, {'ebike': 4}]",6,6,1,1,1,1669293742,15,4
199,48010,1765749389,1,1,"[{'mechanical': 0}, {'ebike': 1}]",15,15,1,1,1,1669293346,0,1
200,22203,611152693,1,1,"[{'mechanical': 1}, {'ebike': 0}]",27,27,1,1,1,1669293486,1,0
201,5106,35908,18,18,"[{'mechanical': 6}, {'ebike': 12}]",1,1,1,1,1,1669293634,6,12
202,41202,235241110,0,0,"[{'mechanical': 0}, {'ebike': 0}]",59,59,1,1,1,1669293662,0,0
203,42021,613737748,14,14,"[{'mechanical': 14}, {'ebike': 0}]",16,16,1,1,1,1669293633,14,0
204,11030,41498023,5,5,"[{'mechanical': 2}, {'ebike': 3}]",17,17,1,1,1,1669293734,2,3
205,1119,1062671597,10,10,"[{'mechanical': 5}, {'ebike': 5}]",12,12,1,1,1,1669293721,5,5
206,31708,213945171,1,1,"[{'mechanical': 1}, {'ebike': 0}]",21,21,1,1,1,1669293652,1,0
207,35020,463297497,0,0,"[{'mechanical': 0}, {'ebike': 0}]",18,18,1,1,1,1669293705,0,0
208,25003,213875650,23,23,"[{'mechanical': 13}, {'ebike': 10}]",1,1,1,1,1,1669293666,13,10
209,20115,245187072,1,1,"[{'mechanical': 0}, {'ebike': 1}]",19,19,1,1,1,1669293539,0,1
210,31003,129144878,6,6,"[{'mechanical': 2}, {'ebike': 4}]",23,23,1,1,1,1669293548,2,4
211,22402,27415665,4,4,"[{'mechanical': 1}, {'ebike': 3}]",39,39,1,1,1,1669293623,1,3
212,9116,593238093,8,8,"[{'mechanical': 6}, {'ebike': 2}]",14,14,1,1,1,1669293713,6,2
213,21008,102331767,28,28,"[{'mechanical': 20}, {'ebike': 8}]",4,4,1,1,1,1669293452,20,8
214,11039,37791,5,5,"[{'mechanical': 2}, {'ebike': 3}]",31,31,1,1,1,1669293487,2,3
215,17013,50156117,2,2,"[{'mechanical': 1}, {'ebike': 1}]",18,18,1,1,1,1669293624,1,1
216,16008,15462236,24,24,"[{'mechanical': 3}, {'ebike': 21}]",7,7,1,1,1,1669293611,3,21
217,17031,129093478,6,6,"[{'mechanical': 5}, {'ebike': 1}]",21,21,1,1,1,1669293305,5,1
218,11026,210744286,3,3,"[{'mechanical': 2}, {'ebike': 1}]",40,40,1,1,1,1669293674,2,1
219,13050,101024234,54,54,"[{'mechanical': 35}, {'ebike': 19}]",3,3,1,1,1,1669293741,35,19
220,32604,213992316,1,1,"[{'mechanical': 0}, {'ebike': 1}]",49,49,1,1,1,1669293661,0,1
221,19024,213694482,2,2,"[{'mechanical': 0}, {'ebike': 2}]",16,16,1,1,1,1669293668,0,2
222,41601,235599121,3,3,"[{'mechanical': 1}, {'ebike': 2}]",21,21,1,1,1,1669293661,1,2
223,9010,129011497,5,5,"[{'mechanical': 2}, {'ebike': 3}]",16,16,1,1,1,1669293665,2,3
224,15021,101743895,4,4,"[{'mechanical': 4}, {'ebike': 0}]",60,60,1,1,1,1669293500,4,0
